crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward
CR-2023-001116,2024-11-08 00:01:51,ASSAULT,SIMPLE ASSAULT,41.729647404557205,-87.60668506654252,COMMERCIAL BUILDING,False,False,D-02,W-40
CR-2023-002430,2025-03-14 20:29:24,BURGLARY,COMMERCIAL,41.87096306833993,-87.64219167987572,COMMERCIAL BUILDING,False,False,D-04,W-47
CR-2024-000316,2023-03-03 02:22:30,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.875729881521316,-87.63620321604921,PARKING LOT,False,False,D-02,W-26
CR-2023-000588,2023-04-11 20:59:27,CRIMINAL DAMAGE,TO PROPERTY,41.852705647787076,-87.63127509440193,RESIDENCE,False,False,D-08,W-34
CR-2023-005958,2025-12-27 21:43:26,NARCOTICS,POSSESSION OF HEROIN,41.963877543468854,-87.63847917446077,RESIDENCE,True,True,D-07,W-33
CR-2024-001969,2023-09-23 03:23:04,THEFT,PETTY THEFT,41.87285841009175,-87.64138853123134,COMMERCIAL BUILDING,True,True,D-05,W-08
CR-2025-000191,2025-02-01 00:50:19,BURGLARY,COMMERCIAL,41.72580260689225,-87.64214387554202,ALLEY,False,False,D-05,W-48
CR-2024-003004,2025-05-26 07:32:06,CRIMINAL DAMAGE,,41.89520101769743,-87.64235635200423,PARKING LOT,False,False,D-02,W-03
CR-2023-004737,2024-05-10 14:42:40,MOTOR VEHICLE THEFT,AUTOMOBILE,41.846197497683015,-87.62932567039135,PARKING LOT,False,False,D-13,W-13
CR-2025-002108,2023-01-13 00:23:10,BURGLARY,RESIDENTIAL,41.91401965385812,-87.73557178747969,COMMERCIAL BUILDING,False,False,D-05,W-32
CR-2024-004888,2025-08-28 06:03:02,THEFT,RETAIL THEFT,41.88409994829416,-87.62731211459803,ALLEY,False,False,D-01,W-17
CR-2023-005190,2024-07-20 16:37:50,BATTERY,AGGRAVATED BATTERY,41.9953821711605,-87.63630221863501,PARK,True,False,D-01,W-40
CR-2024-005221,2023-03-17 07:54:37,BATTERY,AGGRAVATED BATTERY,41.776724619417045,-87.64357807078311,APARTMENT,True,False,D-04,W-02
CR-2025-000500,2025-10-25 22:54:45,MOTOR VEHICLE THEFT,MOTORCYCLE,41.81388388591465,-87.60588415792719,PARK,False,False,D-01,W-22
CR-2023-004794,2025-03-16 10:55:02,NARCOTICS,SALE/MANUFACTURE,41.72742098790769,-87.60903746655232,COMMERCIAL BUILDING,True,False,D-06,W-32
CR-2025-002696,2024-02-05 20:38:31,CRIMINAL DAMAGE,TO VEHICLE,41.87964287866899,-87.6275598713341,COMMERCIAL BUILDING,True,False,D-04,W-22
CR-2023-003615,2024-02-03 23:48:51,BATTERY,SIMPLE BATTERY,41.927617776632644,-87.62154903889527,RESIDENCE,False,False,D-15,W-33
CR-2023-003492,2023-10-06 01:29:23,BURGLARY,FORCIBLE ENTRY,41.92331678026009,-87.66640033403088,PARKING LOT,False,False,D-01,W-16
CR-2024-002737,2025-10-26 16:06:04,CRIMINAL DAMAGE,TO VEHICLE,41.774653691058056,-87.58808150095425,RESIDENCE,False,False,D-04,W-34
CR-2024-004015,2023-03-14 17:59:53,BATTERY,DOMESTIC BATTERY,41.8718762558282,-87.60727070552217,APARTMENT,True,False,D-08,W-30
CR-2025-000635,2024-08-10 10:05:26,NARCOTICS,SALE/MANUFACTURE,41.900243582170695,-87.71593551382367,PARK,True,False,D-15,W-12
CR-2023-002514,2025-03-16 00:12:17,ASSAULT,AGGRAVATED ASSAULT,41.89742113587279,-87.62958236501106,APARTMENT,False,False,D-03,W-41
CR-2023-001752,2024-12-16 13:56:04,ROBBERY,,41.93836431614377,-87.68274931095767,COMMERCIAL BUILDING,True,False,D-15,W-16
CR-2024-003949,2024-11-05 22:28:49,ROBBERY,ARMED ROBBERY,41.921597502086904,-87.6650135748915,STREET,False,False,D-02,W-03
CR-2024-004411,2023-07-02 02:16:09,ROBBERY,STRONGARM ROBBERY,41.95370327845493,-87.66827997040946,COMMERCIAL BUILDING,False,False,D-13,W-09
CR-2024-000172,2023-09-06 00:49:14,ASSAULT,SIMPLE ASSAULT,41.76712404235954,-87.62319875156606,PARKING LOT,False,False,D-02,W-38
CR-2024-004786,2025-09-11 09:02:45,BURGLARY,COMMERCIAL,41.87075878648259,-87.67097949330508,SIDEWALK,False,False,D-03,W-17
CR-2023-001593,2023-10-03 05:04:16,CRIMINAL DAMAGE,TO VEHICLE,41.86014817030361,-87.61639453465916,SIDEWALK,False,False,D-02,W-12
CR-2024-001270,2025-05-07 14:24:38,ASSAULT,SIMPLE ASSAULT,41.934208402905014,-87.6804700982135,PARK,False,False,D-10,W-34
CR-2024-005968,2023-07-30 13:14:43,THEFT,GRAND THEFT,41.79869363185022,-87.64329757124526,RESIDENCE,False,False,D-13,W-40
CR-2024-000220,2024-06-06 00:45:59,ASSAULT,SIMPLE ASSAULT,41.883860981734095,-87.63029042122142,PARKING LOT,False,False,D-11,W-40
CR-2025-003434,2025-12-02 08:13:17,MOTOR VEHICLE THEFT,TRUCK,41.87112200760354,-87.7507022538243,COMMERCIAL BUILDING,False,False,D-05,W-20
CR-2024-000367,2023-02-05 08:03:09,ROBBERY,STRONGARM ROBBERY,41.80462889093314,-87.61718506293968,RESIDENCE,False,False,D-06,W-27
CR-2023-004560,2025-07-27 08:50:55,ASSAULT,SIMPLE ASSAULT,41.724100533593,-87.66455586253768,RESIDENCE,False,True,D-14,W-27
CR-2023-005589,2024-06-19 02:15:05,BURGLARY,RESIDENTIAL,41.76985707530457,-87.62453325561953,PARK,False,False,D-07,W-07
CR-2024-004936,2025-04-18 23:44:42,NARCOTICS,SALE/MANUFACTURE,41.87330139082996,-87.60893749677736,ALLEY,True,False,D-07,W-17
CR-2024-004819,2024-04-05 22:52:25,ROBBERY,STRONGARM ROBBERY,41.868933724062856,-87.63341086455983,ALLEY,False,False,D-04,W-19
CR-2025-002693,2023-08-31 08:15:26,THEFT,FROM BUILDING,41.97542031504974,-87.68555057930597,APARTMENT,False,False,D-02,W-08
CR-2023-001515,2024-01-09 22:51:02,BATTERY,DOMESTIC BATTERY,41.89863345293174,-87.66846496824667,APARTMENT,True,True,D-05,W-07
CR-2023-001392,2024-03-28 01:06:37,ROBBERY,STRONGARM ROBBERY,41.9386559415761,-87.66233842635633,COMMERCIAL BUILDING,False,False,D-09,W-19
CR-2024-004204,2025-06-24 02:30:14,CRIMINAL DAMAGE,GRAFFITI,41.935858143504554,-87.65611835070389,STREET,False,False,D-12,W-29
CR-2024-004282,2023-11-06 04:10:55,BATTERY,AGGRAVATED BATTERY,41.84278275615956,-87.62952621308716,STREET,True,False,D-01,W-45
CR-2023-002547,2024-03-26 11:21:26,ROBBERY,ARMED ROBBERY,41.87852802550938,-87.73312654792285,STREET,False,False,D-11,W-49
CR-2023-002739,2024-05-27 13:54:07,ASSAULT,AGGRAVATED ASSAULT,41.87086529643596,-87.61331524963838,PARKING LOT,False,True,D-08,W-38
CR-2024-001087,2025-07-18 12:33:30,CRIMINAL DAMAGE,TO VEHICLE,41.86557285647555,-87.59845691917458,PARK,False,False,D-13,W-39
CR-2023-005868,2023-08-01 18:23:44,NARCOTICS,POSSESSION OF COCAINE,41.770400406941214,-87.58017638615001,ALLEY,True,False,D-08,W-12
CR-2025-003350,2023-04-09 19:17:54,NARCOTICS,SALE/MANUFACTURE,41.89596636024719,-87.63200280281883,RESIDENCE,True,False,D-12,W-39
CR-2023-005940,2024-06-10 00:43:38,ASSAULT,SIMPLE ASSAULT,41.950066907019504,-87.66196760111215,PARKING LOT,False,True,D-15,W-43
CR-2024-003205,2025-02-01 05:22:53,ASSAULT,AGGRAVATED ASSAULT,41.78988715120021,-87.63145774618637,RESIDENCE,False,False,D-12,W-18
CR-2023-004884,2023-09-13 19:19:42,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.89325856890573,-87.75882795237965,RESIDENCE,False,False,D-03,W-12
CR-2025-001391,2023-12-09 10:41:31,BURGLARY,RESIDENTIAL,41.860051987169165,-87.64543066618364,PARKING LOT,False,False,D-02,W-46
CR-2025-003452,2023-06-23 21:41:23,MOTOR VEHICLE THEFT,TRUCK,41.769719901644706,-87.62181090237083,PARK,False,False,D-12,W-16
CR-2023-003081,2025-11-04 00:29:20,THEFT,RETAIL THEFT,41.92337601726732,-87.68595036553658,APARTMENT,False,False,D-08,W-16
CR-2024-001543,2024-09-30 23:28:27,BATTERY,DOMESTIC BATTERY,41.947268230222,-87.63092058420412,COMMERCIAL BUILDING,True,False,D-05,W-47
CR-2024-001747,2023-03-23 04:54:26,BURGLARY,RESIDENTIAL,41.885772493630434,-87.6007726893991,PARK,False,False,D-06,W-22
CR-2024-004699,2025-02-11 22:24:34,BURGLARY,FORCIBLE ENTRY,41.937740125611484,-87.64250194085696,ALLEY,False,False,D-15,W-07
CR-2025-003035,2024-09-04 11:44:37,ASSAULT,AGGRAVATED ASSAULT,41.88674677017684,-87.6524283395232,APARTMENT,False,False,D-03,W-42
CR-2024-003583,2023-04-21 16:07:13,ROBBERY,ARMED ROBBERY,41.82634718231647,-87.63184531346035,RESIDENCE,True,False,D-02,W-34
CR-2024-001255,2023-02-13 16:31:42,THEFT,FROM BUILDING,41.88532799092578,-87.62159102803933,COMMERCIAL BUILDING,True,False,D-07,W-04
CR-2023-001845,2024-08-27 01:57:23,MOTOR VEHICLE THEFT,AUTOMOBILE,41.886100388670584,-87.61720797243223,RESIDENCE,False,False,D-04,W-22
CR-2024-000184,2025-09-15 22:41:10,NARCOTICS,POSSESSION OF HEROIN,41.87956514147824,-87.64139514675783,PARKING LOT,True,False,D-12,W-36
CR-2024-004231,2024-06-28 21:15:12,ROBBERY,ARMED ROBBERY,41.88497583514936,-87.64637162010463,SIDEWALK,False,False,D-12,W-34
CR-2025-003590,2025-05-03 06:22:43,MOTOR VEHICLE THEFT,AUTOMOBILE,41.9546888918175,-87.66247916770358,ALLEY,True,False,D-14,W-38
CR-2024-001450,2023-07-16 01:45:53,ASSAULT,AGGRAVATED ASSAULT,41.87741731632048,-87.63616354500097,STREET,True,True,D-10,W-46
CR-2024-005542,2025-10-25 08:52:30,BURGLARY,RESIDENTIAL,41.9748668184498,-87.65596136002723,APARTMENT,False,False,D-14,W-29
CR-2024-002482,2024-11-16 03:33:43,ASSAULT,AGGRAVATED ASSAULT,41.76250780701346,-87.63489278112142,RESIDENCE,True,True,D-15,W-44
CR-2024-002089,2025-12-28 13:22:37,ROBBERY,ARMED ROBBERY,41.98466815397031,-87.66215757723114,PARKING LOT,False,False,D-10,W-18
CR-2025-005102,2024-08-05 23:12:26,ASSAULT,AGGRAVATED ASSAULT,41.94838783035355,-87.63136745758345,COMMERCIAL BUILDING,False,True,D-03,W-47
CR-2024-001390,2023-06-18 10:03:26,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.89121775611199,-87.63954647840272,ALLEY,True,False,D-06,W-22
CR-2023-000345,2025-07-17 01:03:59,ASSAULT,SIMPLE ASSAULT,41.76987584585452,-87.6000167549159,PARK,False,True,D-04,W-47
CR-2024-003658,2024-03-12 02:01:14,NARCOTICS,POSSESSION OF COCAINE,41.864176700489786,-87.61114857582847,SIDEWALK,True,False,D-01,W-35
CR-2025-001616,2024-11-28 07:37:40,THEFT,FROM BUILDING,41.86203721371974,-87.6011287136929,PARKING LOT,False,False,D-09,W-01
CR-2023-001725,2024-01-12 04:28:23,ROBBERY,ARMED ROBBERY,41.93884708834792,-87.68040270743947,PARK,False,True,D-11,W-30
CR-2023-005496,2023-04-17 12:25:29,ASSAULT,AGGRAVATED ASSAULT,41.76403317532095,-87.63956421047554,APARTMENT,False,True,D-02,W-36
CR-2025-000125,2023-06-02 21:00:26,ASSAULT,,41.859186740684976,-87.61603207079418,RESIDENCE,True,False,D-06,W-04
CR-2025-002165,2025-03-14 17:52:10,NARCOTICS,SALE/MANUFACTURE,41.962027246531505,-87.6783738456268,PARKING LOT,False,False,D-13,W-04
CR-2025-001970,2023-04-07 23:09:43,ASSAULT,SIMPLE ASSAULT,41.95598306237452,-87.63069555648698,PARKING LOT,False,False,D-12,W-30
CR-2023-001209,2025-10-13 23:52:29,NARCOTICS,POSSESSION OF HEROIN,41.7886673980232,-87.66216180320778,ALLEY,False,False,D-15,W-10
CR-2025-000749,2024-04-11 23:44:41,CRIMINAL DAMAGE,TO PROPERTY,41.89346093788718,-87.62091209576198,STREET,False,False,D-10,W-28
CR-2025-004433,2024-03-10 08:24:03,MOTOR VEHICLE THEFT,MOTORCYCLE,41.78584956100547,-87.65018684726414,PARK,False,False,D-04,W-27
CR-2025-002987,2025-05-07 22:05:47,BURGLARY,COMMERCIAL,41.88480472575515,-87.63937878737718,RESIDENCE,False,False,D-11,W-14
CR-2025-001328,2025-06-29 04:51:07,THEFT,PETTY THEFT,41.9265613219921,-87.63749504998327,RESIDENCE,False,False,D-03,W-01
CR-2023-003186,2025-11-18 17:39:01,CRIMINAL DAMAGE,TO PROPERTY,41.80687236494827,-87.59713928933282,APARTMENT,False,False,D-12,W-10
CR-2025-002954,2023-10-12 14:13:50,MOTOR VEHICLE THEFT,AUTOMOBILE,41.82068368938594,-87.65153439199743,PARKING LOT,True,False,D-03,W-42
CR-2024-003196,2023-04-22 02:46:44,THEFT,PETTY THEFT,41.8542478725398,-87.63976976646254,PARKING LOT,False,False,D-07,W-30
CR-2025-001310,2023-05-07 11:16:19,BATTERY,SIMPLE BATTERY,41.88866759809738,-87.61796414968937,PARKING LOT,True,False,D-01,W-46
CR-2023-004878,2025-04-09 08:24:16,NARCOTICS,POSSESSION OF HEROIN,41.963871154124135,-87.6652141189315,COMMERCIAL BUILDING,True,False,D-01,W-14
CR-2023-001932,2025-08-19 03:09:49,THEFT,PETTY THEFT,41.94096284235442,-87.6698692324336,STREET,False,False,D-07,W-41
CR-2023-001068,2024-07-19 04:49:45,BATTERY,AGGRAVATED BATTERY,41.87962784442893,-87.60656469772758,ALLEY,False,True,D-11,W-17
CR-2024-000259,2025-08-27 17:49:25,BATTERY,SIMPLE BATTERY,41.87958998458144,-87.61852919314943,RESIDENCE,True,False,D-07,W-20
CR-2024-004255,2025-07-06 23:17:35,CRIMINAL DAMAGE,TO PROPERTY,41.87814590175108,-87.6210306557127,APARTMENT,False,False,D-01,W-29
CR-2025-005726,2025-01-31 00:36:30,BURGLARY,COMMERCIAL,41.733581800873175,-87.65481333190525,COMMERCIAL BUILDING,False,False,D-08,W-08
CR-2023-000363,2025-12-11 10:37:48,NARCOTICS,POSSESSION OF HEROIN,41.878376508995984,-87.62458627441958,SIDEWALK,True,False,D-12,W-37
CR-2024-003904,2025-06-17 16:18:36,CRIMINAL DAMAGE,TO VEHICLE,41.981185130334836,-87.69375543544125,APARTMENT,False,False,D-12,W-20
CR-2023-002901,2024-04-28 02:17:43,THEFT,FROM BUILDING,41.94018963034541,-87.61892202935599,ALLEY,False,False,D-11,W-41
CR-2024-004096,2025-01-29 21:44:34,ROBBERY,STRONGARM ROBBERY,41.7771290788021,-87.62672187831868,PARKING LOT,False,False,D-15,W-05
CR-2023-000066,2025-08-29 02:05:05,NARCOTICS,POSSESSION OF HEROIN,41.752342407156846,-87.61716018923413,PARKING LOT,False,False,D-10,W-36
CR-2025-000770,2025-01-28 01:06:43,CRIMINAL DAMAGE,TO VEHICLE,41.87768727642425,-87.60321622604995,STREET,False,False,D-02,W-15
CR-2024-002827,2023-11-09 18:18:54,NARCOTICS,POSSESSION OF COCAINE,41.86483483668309,-87.74140439378792,SIDEWALK,True,False,D-02,W-28
CR-2023-002805,2024-07-18 06:14:56,THEFT,FROM BUILDING,41.79538828673973,-87.58483720499181,PARK,False,False,D-13,W-41
CR-2024-001942,2023-11-27 12:53:21,ROBBERY,STRONGARM ROBBERY,41.94711844471703,-87.64457418180966,RESIDENCE,True,False,D-02,W-15
CR-2024-005332,2025-10-13 06:14:20,THEFT,GRAND THEFT,41.888264556528874,-87.62991511095527,PARK,False,False,D-10,W-45
CR-2024-003643,2025-08-19 20:16:01,ASSAULT,SIMPLE ASSAULT,41.89422832311773,-87.61409085387162,RESIDENCE,False,True,D-15,W-38
CR-2023-002589,2025-07-27 12:57:03,CRIMINAL DAMAGE,TO PROPERTY,41.945902262293,-87.65498604408084,STREET,False,False,D-13,W-44
CR-2023-002766,2024-10-30 00:53:06,NARCOTICS,POSSESSION OF HEROIN,41.897832624364106,-87.62664255551618,APARTMENT,True,False,D-15,W-18
CR-2025-003503,2023-11-17 01:04:50,BURGLARY,RESIDENTIAL,41.81909787652798,-87.59516365880947,RESIDENCE,False,False,D-10,W-23
CR-2024-003613,2023-09-06 07:24:53,BATTERY,SIMPLE BATTERY,41.947252050724266,-87.65631601577239,PARKING LOT,True,False,D-05,W-08
CR-2023-001461,2023-09-13 23:42:27,CRIMINAL DAMAGE,,41.8770954486699,-87.72805538718795,PARKING LOT,False,False,D-02,W-26
CR-2025-002120,2023-05-12 22:41:59,ASSAULT,SIMPLE ASSAULT,41.911562044540844,-87.63745864800536,STREET,False,True,D-07,W-28
CR-2023-004899,2025-11-28 19:43:22,ROBBERY,ARMED ROBBERY,41.94609623342447,-87.67896171030499,SIDEWALK,False,False,D-14,W-24
CR-2025-001805,2025-01-09 14:19:25,ASSAULT,SIMPLE ASSAULT,41.77975068527681,-87.626215684954,STREET,False,,D-12,W-31
CR-2024-000205,2025-02-07 20:34:39,THEFT,PETTY THEFT,41.796690371952224,-87.65711605229595,STREET,True,False,D-08,W-25
CR-2025-004241,2024-07-14 02:13:56,NARCOTICS,POSSESSION OF COCAINE,41.82671720335892,-87.66212114452333,RESIDENCE,True,False,D-01,W-25
CR-2024-003307,2023-01-31 00:52:13,ROBBERY,ARMED ROBBERY,41.889612190168314,-87.62982571230503,STREET,False,False,D-11,W-06
CR-2025-001124,2025-03-05 20:55:25,BURGLARY,FORCIBLE ENTRY,41.87526319413835,-87.61597524832113,COMMERCIAL BUILDING,False,False,D-11,W-12
CR-2025-003695,2024-06-16 01:55:31,BURGLARY,FORCIBLE ENTRY,41.97405589937678,-87.65373985163042,PARK,False,False,D-14,W-15
CR-2023-004356,2023-09-23 02:31:15,ASSAULT,SIMPLE ASSAULT,41.92504269385417,-87.66186750518834,APARTMENT,False,False,D-14,W-47
CR-2023-003036,2025-09-06 21:19:28,NARCOTICS,POSSESSION OF HEROIN,41.952099411501464,-87.64624487295846,ALLEY,False,False,D-04,W-05
CR-2025-003527,2025-02-21 00:11:35,MOTOR VEHICLE THEFT,TRUCK,41.88024485952214,-87.65569015928,PARK,False,False,D-09,W-06
CR-2023-004359,2023-02-12 18:29:59,BURGLARY,RESIDENTIAL,41.79198309456822,-87.6490147585587,APARTMENT,False,False,D-02,W-43
CR-2024-004084,2023-02-07 07:13:14,MOTOR VEHICLE THEFT,MOTORCYCLE,41.93333592436818,-87.65757184323404,COMMERCIAL BUILDING,True,False,D-12,W-01
CR-2023-004230,2024-11-22 19:29:29,ROBBERY,ARMED ROBBERY,41.86684384808368,-87.66223048449892,SIDEWALK,False,False,D-13,W-21
CR-2025-004532,2023-02-13 07:19:51,BATTERY,AGGRAVATED BATTERY,41.957527119462654,-87.66264149292036,STREET,True,True,D-10,W-12
CR-2023-005307,2023-09-30 20:58:20,BATTERY,DOMESTIC BATTERY,41.95203562465174,-87.64941162044632,PARK,True,False,D-15,W-30
CR-2023-001083,2024-10-25 04:42:04,CRIMINAL DAMAGE,TO PROPERTY,41.86593713733185,-87.64866366788372,STREET,False,False,D-07,W-15
CR-2025-002018,2023-03-31 13:31:17,NARCOTICS,POSSESSION OF HEROIN,41.79182366289371,-87.63453783157381,APARTMENT,True,,D-01,W-18
CR-2025-005783,2023-06-17 02:49:51,NARCOTICS,SALE/MANUFACTURE,41.95209537300498,-87.66025832051486,STREET,True,False,D-14,W-23
CR-2023-002760,2024-10-12 20:12:43,BURGLARY,RESIDENTIAL,41.86691086810287,-87.63972312163773,PARK,False,False,D-11,W-05
CR-2024-004876,2023-04-15 17:49:53,CRIMINAL DAMAGE,,41.926886990328505,-87.64856833909082,STREET,True,False,D-02,W-25
CR-2025-002270,2023-11-06 12:19:02,ASSAULT,SIMPLE ASSAULT,41.92759612560368,-87.61639609851446,ALLEY,False,True,D-07,W-31
CR-2025-000047,2024-05-05 22:35:00,NARCOTICS,POSSESSION OF HEROIN,41.87221837770302,-87.65175272422198,ALLEY,True,False,D-14,W-10
CR-2024-003421,2024-04-11 15:44:27,BATTERY,AGGRAVATED BATTERY,41.98582148964616,-87.67231768178077,COMMERCIAL BUILDING,False,False,D-14,W-32
CR-2024-005956,2024-12-27 12:39:09,ASSAULT,SIMPLE ASSAULT,41.775525244300574,-87.64694097844027,ALLEY,False,True,D-01,W-15
CR-2024-001957,2023-07-31 17:59:32,CRIMINAL DAMAGE,,41.918419680790834,-87.6571368952867,RESIDENCE,False,False,D-11,W-28
CR-2025-004529,2023-01-13 23:37:40,ASSAULT,SIMPLE ASSAULT,41.74184421440807,-87.60020836042382,PARK,False,True,D-05,W-42
CR-2023-005580,2024-11-02 22:02:53,THEFT,RETAIL THEFT,41.97490009309891,-87.67474670007633,SIDEWALK,False,False,D-12,W-07
CR-2024-000754,2023-09-02 10:25:36,NARCOTICS,POSSESSION OF COCAINE,41.87942610329438,-87.60763704878417,PARK,True,False,D-02,W-20
CR-2023-004521,2025-06-25 00:44:19,ASSAULT,SIMPLE ASSAULT,41.884149494062505,-87.65718486993497,PARKING LOT,False,True,D-12,W-48
CR-2024-002707,2023-06-07 02:13:14,THEFT,PETTY THEFT,41.93421137685343,-87.6424080913517,COMMERCIAL BUILDING,False,False,D-07,W-42
CR-2023-004773,2025-11-29 20:12:45,ROBBERY,STRONGARM ROBBERY,41.888169052050586,-87.61860964070526,ALLEY,False,False,D-10,W-31
CR-2025-004196,2025-08-28 19:46:27,BURGLARY,FORCIBLE ENTRY,41.90171220179049,-87.63498860921001,SIDEWALK,True,False,D-14,W-08
CR-2024-002137,2024-04-19 20:31:18,CRIMINAL DAMAGE,TO PROPERTY,41.72835503400095,-87.63153201796754,APARTMENT,False,False,D-01,W-36
CR-2025-004481,2023-08-08 21:31:38,THEFT,PETTY THEFT,41.881951748859876,-87.63322708815714,APARTMENT,True,False,D-08,W-41
CR-2025-000977,2023-01-27 16:46:42,ROBBERY,STRONGARM ROBBERY,41.869165080589354,-87.60918342860244,STREET,False,False,D-06,W-46
CR-2024-004756,2023-11-06 05:42:15,ASSAULT,AGGRAVATED ASSAULT,41.96798519488574,-87.66029311076437,STREET,False,False,D-11,W-09
CR-2023-002682,2025-07-31 19:29:34,ROBBERY,ARMED ROBBERY,41.8752463873338,-87.65226170002909,PARKING LOT,False,False,D-01,W-02
CR-2024-002473,2025-03-12 20:09:43,BURGLARY,RESIDENTIAL,41.76040572090068,-87.66236526517277,COMMERCIAL BUILDING,False,False,D-12,W-41
CR-2025-004583,2023-05-24 06:52:41,THEFT,PETTY THEFT,41.85928966021358,-87.64478404564369,ALLEY,False,False,D-05,W-01
CR-2025-001694,2025-07-21 18:53:22,MOTOR VEHICLE THEFT,MOTORCYCLE,41.89102454186747,-87.6277140940202,PARKING LOT,True,False,D-14,W-10
CR-2025-001010,2024-08-24 20:47:10,MOTOR VEHICLE THEFT,,41.878998989454,-87.62563934593064,COMMERCIAL BUILDING,False,False,D-15,W-31
CR-2024-002347,2024-06-03 04:59:18,CRIMINAL DAMAGE,GRAFFITI,41.77412819451117,-87.6339548919095,PARK,False,,D-12,W-19
CR-2024-005311,2025-11-19 01:01:12,PETTY THEFT,COMMERCIAL,41.88883004661509,-87.70255033744894,RESIDENCE,False,False,D-02,W-09
CR-2023-001446,2025-06-25 02:03:52,ASSAULT,AGGRAVATED ASSAULT,41.88962310824948,-87.62656905241816,SIDEWALK,False,False,D-15,W-44
CR-2023-003627,2024-06-12 08:34:51,ROBBERY,STRONGARM ROBBERY,41.88888752999534,-87.60250342319031,PARKING LOT,True,,D-12,W-17
CR-2025-004088,2025-06-07 19:50:15,CRIMINAL DAMAGE,,41.90210146770231,-87.60687502654771,ALLEY,True,False,D-01,W-40
CR-2024-001399,2023-08-25 07:01:52,ROBBERY,ARMED ROBBERY,41.87270555491322,-87.62528338991213,PARK,False,False,D-11,W-34
CR-2025-003962,2024-06-01 01:22:58,THEFT,RETAIL THEFT,41.77094603745955,-87.61398167462137,RESIDENCE,False,False,D-10,W-43
CR-2025-000203,2024-09-18 05:02:19,BURGLARY,COMMERCIAL,41.75220948926543,-87.63255948712553,PARKING LOT,False,False,D-03,W-22
CR-2025-002699,2023-05-31 22:49:25,MOTOR VEHICLE THEFT,TRUCK,41.731580945560246,-87.62121272853005,PARKING LOT,False,False,D-15,W-22
CR-2024-001489,2023-06-20 23:32:31,CRIMINAL DAMAGE,,41.886252190680054,-87.62680284349422,ALLEY,False,False,D-10,W-05
CR-2025-004124,2023-08-29 09:59:45,THEFT,RETAIL THEFT,41.86333457297707,-87.612087313089,RESIDENCE,False,False,D-13,W-13
CR-2025-002867,2024-03-22 03:22:10,BURGLARY,COMMERCIAL,41.936918348458256,-87.66092250969776,PARK,False,False,D-02,W-48
CR-2024-000610,2025-06-15 21:12:47,ASSAULT,AGGRAVATED ASSAULT,41.749210039524264,-87.62125448224432,APARTMENT,True,True,D-11,W-07
CR-2023-003195,2024-12-24 05:42:08,MOTOR VEHICLE THEFT,TRUCK,41.90956282681241,-87.65537608267341,PARK,False,False,D-08,W-10
CR-2023-003165,2025-10-08 05:55:22,ROBBERY,STRONGARM ROBBERY,41.904327547210215,-87.7513471485866,RESIDENCE,True,False,D-15,W-48
CR-2025-005771,2023-05-31 01:39:35,ROBBERY,ARMED ROBBERY,41.78578490585358,-87.60615720869144,RESIDENCE,False,False,D-02,W-35
CR-2024-001207,2025-10-31 12:03:12,ASSAULT,SIMPLE ASSAULT,41.898917906403184,-87.72201308440513,APARTMENT,True,False,D-14,W-38
CR-2024-003145,2023-05-15 02:08:39,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.772864235881876,-87.59233043607753,STREET,False,False,D-15,W-44
CR-2025-001430,2024-10-16 22:28:37,CRIMINAL DAMAGE,TO PROPERTY,41.76561964263481,-87.6169030837203,SIDEWALK,False,False,D-10,W-08
CR-2023-001842,2025-06-26 13:54:12,BURGLARY,COMMERCIAL,41.96046189369898,-87.67231070557494,COMMERCIAL BUILDING,False,False,D-13,W-23
CR-2025-001973,2025-07-23 23:07:34,THEFT,RETAIL THEFT,41.8902773382531,-87.71919264753942,COMMERCIAL BUILDING,False,False,D-01,W-16
CR-2024-005464,not-a-valid-date-string,PETTY THEFT,STRONGARM ROBBERY,41.8617774905242,-87.73066052323267,PARK,False,False,D-15,W-08
CR-2025-000314,2023-04-21 02:11:45,MOTOR VEHICLE THEFT,MOTORCYCLE,41.878935873684334,-87.61338712722294,PARKING LOT,False,False,D-11,W-35
CR-2023-004281,2023-08-04 05:36:00,THEFT,PETTY THEFT,41.802100391478795,-87.62378770073562,RESIDENCE,False,False,D-05,W-07
CR-2023-001125,2023-08-17 19:59:27,ASSAULT,SIMPLE ASSAULT,41.87618676319434,-87.60713267604629,RESIDENCE,True,False,D-01,W-19
CR-2025-005570,2023-11-03 06:57:18,BURGLARY,COMMERCIAL,41.74976396184447,-87.59223345023369,APARTMENT,True,False,D-06,W-07
CR-2023-002403,2023-06-21 00:06:27,NARCOTICS,POSSESSION OF COCAINE,41.76042428354942,-87.61269174154559,PARKING LOT,True,False,D-15,W-47
CR-2023-004245,2025-07-03 20:15:57,BURGLARY,COMMERCIAL,41.89709991879798,-87.64436593043662,STREET,False,False,D-11,W-13
CR-2025-003968,2024-05-13 16:14:13,BATTERY,SIMPLE BATTERY,41.72343575085122,-87.56853055551717,SIDEWALK,True,,D-04,W-06
